"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"520","5f4835cf8224495f089433b12da4d2ed","Bacteria",0.98,"Bacteroidetes",0.87,NA,0.69,NA,0.69,NA,0.41,NA,0.31
"521","76fa35ebf0fafcb2e7ce49c9de16e37e","Bacteria",1,"Bacteroidetes",0.95,"Bacteroidia",0.87,"Bacteroidales",0.87,"Prevotellaceae",0.84,NA,0.45
"522","7bd554d0daf2fada6e127cd7b40eaca9","Bacteria",1,"Firmicutes",0.9,"Clostridia",0.9,"Clostridiales",0.9,"Ruminococcaceae",0.8,NA,0.73
"523","7f7b4d8df7b14c7cb34a1258c58dcd39","Bacteria",1,NA,0.74,NA,0.63,NA,0.59,NA,0.32,NA,0.31
"524","8563dbcf4fbcdf876337ee90f44a6186","Bacteria",1,NA,0.65,NA,0.55,NA,0.54,NA,0.4,NA,0.32
"525","88670149e5fc2609fe93794be7d8bbe1","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.84,"Clostridiales",0.83,NA,0.49,NA,0.47
"526","90529e6430904d3f533ca900caa9635c","Bacteria",0.99,"Firmicutes",0.8,NA,0.78,NA,0.77,NA,0.65,NA,0.24
"527","9ca6e6e62b5af49c2324b37b8f84fda8","Bacteria",0.99,NA,0.71,NA,0.71,NA,0.58,NA,0.58,NA,0.22
"528","9ff4bc0919d96c96303f163c52d9b5bb","Bacteria",1,NA,0.61,NA,0.53,NA,0.52,NA,0.16,NA,0.09
"529","ae68ed5f50bffb4c29189a06c5eba7ef","Bacteria",1,"Bacteroidetes",0.91,NA,0.76,NA,0.76,NA,0.65,NA,0.45
"530","b25f83e5057738c7ff67ca512c59a224","Bacteria",1,"Bacteroidetes",0.89,NA,0.56,NA,0.56,NA,0.34,NA,0.34
"531","b351324978d7facbf52b03df753cc7be","Bacteria",0.96,NA,0.66,NA,0.43,NA,0.43,NA,0.33,NA,0.33
"532","c84d7e6fe2fdde45528da8f3de61cc2e","Bacteria",0.97,NA,0.44,NA,0.39,NA,0.39,NA,0.1,NA,0.07
"533","c8535d187f38b08d895068e960b5cf64","Bacteria",0.99,"Firmicutes",0.84,NA,0.79,NA,0.75,NA,0.46,NA,0.19
"534","ce528c99481c7acc23e049f417245ea7","Bacteria",1,NA,0.7,NA,0.25,NA,0.25,NA,0.25,NA,0.19
"535","d6feba90ce6f8af5780d2a08931b41dd","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.31
"536","d9d7d6a097d7f6754c2279292c2e11eb","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.82,"Clostridiales",0.81,NA,0.73,NA,0.43
"537","deedf79199482d2fd9e3bdf1bc644b6b","Bacteria",1,"Bacteroidetes",0.96,"Bacteroidia",0.84,"Bacteroidales",0.84,NA,0.41,NA,0.41
"538","e82af3d56ba25d89dfad657f696598f2","Bacteria",1,"Bacteroidetes",0.93,NA,0.48,NA,0.48,NA,0.3,NA,0.15
"539","e9fa031e444ffaee224dde488cab0acc","Bacteria",1,NA,0.46,NA,0.43,NA,0.42,NA,0.3,NA,0.09
"540","fb170b9236dc2ae105d3536fc9552f93","Bacteria",0.99,"Firmicutes",0.86,"Clostridia",0.8,"Clostridiales",0.8,NA,0.65,NA,0.43
"541","11ddeb0e9c36c75285c410411d0870d0","Bacteria",0.99,"Bacteroidetes",0.87,NA,0.57,NA,0.57,NA,0.52,NA,0.22
"542","1296299cfeecfa12ef589be2438f2c9a","Bacteria",1,NA,0.74,NA,0.54,NA,0.52,NA,0.12,NA,0.12
"543","193486cfb7fc5bcb044b48ce7d558c48","Bacteria",1,NA,0.39,NA,0.39,NA,0.37,NA,0.21,NA,0.09
"544","1bf48e938f059fbd36eff2cb50a1309a","Bacteria",1,NA,0.59,NA,0.58,NA,0.58,NA,0.23,NA,0.23
"545","1d5841ea285bbecaca5e57b1ffb7b9d9","Bacteria",1,"Bacteroidetes",0.92,"Bacteroidia",0.84,"Bacteroidales",0.84,NA,0.65,NA,0.43
"546","1d8b74970bc73aa46360d73e7136febc","Bacteria",0.98,NA,0.6,NA,0.49,NA,0.49,NA,0.26,NA,0.2
"547","1f45a03bebe1ed6017c0bf71517f60a2","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.9,"Clostridiales",0.9,"Lachnospiraceae",0.88,NA,0.73
"548","20fd7f7286eda9213016c63038533062","Bacteria",1,"Bacteroidetes",0.99,NA,0.42,NA,0.42,NA,0.31,NA,0.13
"549","2510d70d0479159a456a6eeb6c33b6bb","Bacteria",0.99,NA,0.63,NA,0.35,NA,0.35,NA,0.11,NA,0.05
"550","25768b5186073b935a2a84666828fd17","Bacteria",0.95,NA,0.39,NA,0.27,NA,0.27,NA,0.22,NA,0.13
"551","2aa4fed10f093737fce048d026ef4cf3","Bacteria",1,NA,0.64,NA,0.29,NA,0.29,NA,0.06,NA,0.03
"552","2b10876bbe16d63daf73b5b0ebf45b06","Bacteria",0.99,NA,0.73,NA,0.24,NA,0.24,NA,0.09,NA,0.08
"553","2d09ab4990129ee018b328f534e17a4d","Bacteria",1,"Proteobacteria",0.93,"Deltaproteobacteria",0.92,"Desulfobacterales",0.92,"Desulfobulbaceae",0.92,"Desulfobulbus",0.91
"554","2fff079c013c238a0378962fc2b7b8ef","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.96,"Bacteroidales",0.96,"Prevotellaceae",0.91,"Prevotella",0.88
"555","37e901afa0f96892568d4e1f5adc4ddb","Bacteria",1,"Bacteroidetes",0.95,"Bacteroidia",0.83,"Bacteroidales",0.83,NA,0.7,NA,0.4
"556","4073cca3ed22edd55060a297e24d7784","Bacteria",0.99,NA,0.46,NA,0.18,NA,0.14,NA,0.11,NA,0.06
"557","5547ac37ba2e0da7dd9a38ea3cd2a550","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.81,"Clostridiales",0.8,NA,0.11,NA,0.07
"558","5dc9db20e076a35a56345f9cae840ea8","Bacteria",0.99,"Bacteroidetes",0.95,"Bacteroidia",0.82,"Bacteroidales",0.82,NA,0.67,NA,0.54
"559","615d50f00b4a8401995d48ab5611e880","Bacteria",1,"Actinobacteria",0.89,"Actinobacteria",0.89,"Coriobacteriales",0.83,"Coriobacteriaceae",0.83,NA,0.66
"560","75cb7870481849d68f7cb05cd12d36a9","Bacteria",0.98,"Firmicutes",0.85,"Clostridia",0.81,NA,0.75,NA,0.38,NA,0.12
"561","7b6ae229f4b98ad37f7aa4cbbba4621a","Bacteria",1,NA,0.71,NA,0.28,NA,0.28,NA,0.24,NA,0.18
"562","83a16e81e2b08c01ed5a664e870a87a6","Bacteria",1,"TM7",0.92,"TM7_genera_incertae_sedis",0.92,"TM7_genera_incertae_sedis",0.92,"TM7_genera_incertae_sedis",0.92,"TM7_genera_incertae_sedis",0.92
"563","8777781d41daf0acdd19837526f4f314","Bacteria",1,"Proteobacteria",0.81,NA,0.72,NA,0.66,NA,0.66,NA,0.3
"564","8be5cbb0e874c39cf308812f9096c372","Bacteria",1,"Firmicutes",0.82,"Clostridia",0.82,"Clostridiales",0.82,NA,0.75,NA,0.47
"565","8e8d8cde70908a8124b17e8ade8dbec3","Bacteria",1,NA,0.71,NA,0.36,NA,0.36,NA,0.3,NA,0.24
"566","937f27d1daf560df7891b3398f2c9fcb","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.94,NA,0.32
"567","a5383547f670206390d0f0e6f2e24ed2","Bacteria",0.95,"Bacteroidetes",0.83,NA,0.74,NA,0.74,NA,0.3,NA,0.18
"568","a5dad3f6744adeeda5e039073149e789","Bacteria",0.93,NA,0.53,NA,0.18,NA,0.14,NA,0.14,NA,0.1
"569","b61e061e824c153c1623b3767c32793e","Bacteria",0.94,NA,0.43,NA,0.19,NA,0.12,NA,0.06,NA,0.02
"570","c1fceb9a1337841cf3a2ee31f4be0f1e","Bacteria",1,NA,0.66,NA,0.63,NA,0.63,NA,0.2,NA,0.13
"571","d828d811ade5b08c0e457a767cf27274","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.97,NA,0.19
"572","d94687e58f24fda8815845a0b98a6ee1","Bacteria",1,NA,0.59,NA,0.28,NA,0.27,NA,0.14,NA,0.1
"573","e3e6a75aec5679e8e73ec0d0d039031f","Bacteria",0.98,"Firmicutes",0.85,NA,0.49,NA,0.49,NA,0.49,NA,0.11
"574","e987f26cc5668c2dc3af7c794400d15d","Bacteria",0.98,NA,0.61,NA,0.58,NA,0.58,NA,0.54,NA,0.54
"575","eaef71aed663c440b90c4e357adeca82","Bacteria",1,NA,0.74,NA,0.68,NA,0.64,NA,0.57,NA,0.13
"576","f1ae37699b4140f8d374ca554db48517","Bacteria",1,"Bacteroidetes",0.96,NA,0.65,NA,0.65,NA,0.55,NA,0.21
"577","f7aa444e72e6c615635eca65cb6ca046","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.88,"Clostridiales",0.88,"Lachnospiraceae",0.87,NA,0.72
"578","ff8514000a755e6c73a2cc994d8eadcd","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.98,"Clostridium XlVb",0.97
"579","008b7845801c4a9b65013ac31b8c9378","Bacteria",0.99,NA,0.73,NA,0.31,NA,0.31,NA,0.26,NA,0.21
"580","04f732683d0b4ddcd0af1489f835f2f1","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.89,"Bacteroidales",0.89,"Prevotellaceae",0.8,NA,0.71
"581","0f10bf16205978bc9093522b861435f1","Bacteria",1,"Bacteroidetes",0.91,NA,0.53,NA,0.53,NA,0.27,NA,0.23
"582","16e106e28bb4f1986cf4bcd701386a02","Bacteria",1,NA,0.72,NA,0.47,NA,0.47,NA,0.47,NA,0.32
"583","190061768236baf00b86f19d0a31b0e5","Bacteria",1,NA,0.68,NA,0.46,NA,0.46,NA,0.28,NA,0.2
"584","2230a448022dc36396c7347e9846134b","Bacteria",1,"Bacteroidetes",0.96,NA,0.66,NA,0.66,NA,0.26,NA,0.26
"585","2a4c5d3909299ff18c322d2691d7bfaa","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.96,"Lachnospiraceae",0.88,NA,0.55
"586","3245fda5394988b1d967b6d92093160b","Bacteria",0.93,NA,0.79,NA,0.61,NA,0.61,NA,0.58,NA,0.37
"587","37bd4c0e6d99f90e6987573e2c578817","Bacteria",1,"Bacteroidetes",0.9,"Bacteroidia",0.82,"Bacteroidales",0.82,NA,0.58,NA,0.48
"588","4209e03f08e2dcbed49eddf51cf5db3a","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.96,"Clostridiales",0.96,"Lachnospiraceae",0.89,NA,0.29
"589","4746e1812f7420a3a2687409f9dbe075","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Lachnospiraceae",0.95,NA,0.25
"590","4921025528415710fe2bbac4bda978cb","Bacteria",1,NA,0.26,NA,0.14,NA,0.14,NA,0.14,NA,0.14
"591","4aca0807996ac738cd3a6b22abcf2d19","Bacteria",1,"Bacteroidetes",0.91,"Bacteroidia",0.84,"Bacteroidales",0.84,NA,0.23,NA,0.23
"592","4b0868bebb934dbdf39d4e802db839bd","Bacteria",1,"Firmicutes",0.87,NA,0.76,NA,0.74,NA,0.19,NA,0.07
"593","4f4c93124ad82c41b531dc52856a663d","Bacteria",1,NA,0.76,NA,0.71,NA,0.71,NA,0.48,NA,0.32
"594","53e6517c004aa53ad8f37923d6f8b46c","Bacteria",0.92,NA,0.53,NA,0.53,NA,0.53,NA,0.52,NA,0.52
"595","5cee77a6e81f55eced7fdbb2d098b507","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.83,"Clostridiales",0.83,NA,0.35,NA,0.29
"596","5d03c9f2d8fc5458ef425460c0ab738b","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Lachnospiraceae",0.96,NA,0.45
"597","60edbcd27f6949de5f5e0f071bd40a8b","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.92,"Clostridiales",0.92,"Lachnospiraceae",0.91,NA,0.3
"598","64cfac7b7812b609811cb0c74dbd36e6","Bacteria",1,NA,0.66,NA,0.61,NA,0.58,NA,0.15,NA,0.11
"599","72921c2d30c4b64d38f1a75339d123f9","Bacteria",1,"Bacteroidetes",0.92,"Bacteroidia",0.88,"Bacteroidales",0.88,NA,0.58,NA,0.33
"600","87fb41666607bba672d3603d2c86890a","Bacteria",1,"Bacteroidetes",0.94,NA,0.35,NA,0.35,NA,0.31,NA,0.16
"601","8c1e72ea23d89baffaa44f500eb8f9c6","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.84,"Clostridiales",0.82,NA,0.77,NA,0.37
"602","9109860d297b20fd180f43442334c651","Bacteria",0.99,"Firmicutes",0.83,"Clostridia",0.82,"Clostridiales",0.82,NA,0.41,NA,0.32
"603","93c363f0aaab8e35cca43916c84c8710","Bacteria",1,NA,0.63,NA,0.46,NA,0.46,NA,0.19,NA,0.03
"604","a0223dc19eb706f54b122148513d7807","Bacteria",0.97,NA,0.47,NA,0.32,NA,0.2,NA,0.14,NA,0.14
"605","a1882d7d55c766ddfc71a1852d888eab","Bacteria",1,"Firmicutes",0.99,"Bacilli",0.99,"Lactobacillales",0.99,"Lactobacillaceae",0.99,"Lactobacillus",0.99
"606","a649950074238bcdb265108005033354","Bacteria",1,"Bacteroidetes",0.93,"Bacteroidia",0.9,"Bacteroidales",0.9,NA,0.75,NA,0.48
"607","a8667cbe52bb95423e24c2621a567849","Bacteria",0.94,NA,0.13,NA,0.13,NA,0.13,NA,0.13,NA,0.13
"608","aaa7d8bb78cbc7beb3f6008e170463b1","Bacteria",1,"Firmicutes",1,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.93,NA,0.41
"609","ac2cf0717fcc14b5ade7782f746288cf","Bacteria",1,"Bacteroidetes",0.96,"Bacteroidia",0.91,"Bacteroidales",0.91,"Prevotellaceae",0.81,NA,0.74
"610","b0d65bb26864be45060ee22ac895ecba","Bacteria",1,NA,0.66,NA,0.56,NA,0.53,NA,0.23,NA,0.23
"611","b675da6b70d1847b41ece76b118fe350","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.95,"Clostridiales",0.95,"Lachnospiraceae",0.92,NA,0.31
"612","b91da864c6c43c594dbed806d1a01a23","Bacteria",1,"Bacteroidetes",0.99,"Bacteroidia",0.97,"Bacteroidales",0.97,"Prevotellaceae",0.92,NA,0.76
"613","bcc10ecb806cc759444b7992aee12e62","Bacteria",0.99,NA,0.65,NA,0.41,NA,0.41,NA,0.21,NA,0.21
"614","c9e5829bfcf4c867876626c115a939e2","Bacteria",1,NA,0.58,NA,0.53,NA,0.53,NA,0.31,NA,0.3
"615","cba2396999b7aa1e31828bc08c119d60","Bacteria",1,"Firmicutes",0.84,NA,0.79,NA,0.77,NA,0.2,NA,0.12
"616","ce6dfcbb5e3c78e85b92751976d1fd72","Bacteria",1,"Bacteroidetes",0.95,"Bacteroidia",0.9,"Bacteroidales",0.9,"Prevotellaceae",0.84,NA,0.74
"617","d1861802000aa0113b75674ba0f20782","Bacteria",0.99,NA,0.36,NA,0.36,NA,0.36,NA,0.36,NA,0.36
"618","d3b01c7855894e342d16a135aabba09c","Bacteria",0.99,NA,0.5,NA,0.1,NA,0.03,NA,0.03,NA,0.03
"619","dfcb69e4b799ca5c049746c5c4ca4fdb","Bacteria",1,"Bacteroidetes",0.95,"Bacteroidia",0.94,"Bacteroidales",0.94,"Prevotellaceae",0.89,NA,0.71
"620","e01b3b2cb603279ec438fb3af74032df","Bacteria",0.99,NA,0.67,NA,0.6,NA,0.6,NA,0.19,NA,0.08
"621","e3a214c91edb34f59e0e7f527f5a6e84","Bacteria",0.99,"Firmicutes",0.8,NA,0.77,NA,0.74,NA,0.55,NA,0.33
"622","ed247017ea52b9413e760a77c2e8f7f7","Bacteria",0.99,NA,0.68,NA,0.68,NA,0.68,NA,0.29,NA,0.29
"623","f45f84a9832996971130550c9166dbac","Bacteria",1,NA,0.72,NA,0.63,NA,0.54,NA,0.13,NA,0.13
"624","0a4a736f78e60d83b7227c961452ecf5","Bacteria",1,NA,0.06,NA,0.05,NA,0.05,NA,0.05,NA,0.05
"625","0cdaa730c31905cabedc9566fe2a13ed","Bacteria",0.99,"Bacteroidetes",0.9,NA,0.78,NA,0.78,NA,0.62,NA,0.56
"626","10e07e82f0a76e83372c7f4536ac1eb3","Bacteria",1,"Bacteroidetes",0.91,NA,0.67,NA,0.67,NA,0.28,NA,0.25
"627","16045d9dd8444c874b3fe7818a70fef5","Bacteria",1,NA,0.58,NA,0.45,NA,0.45,NA,0.02,NA,0.01
"628","1667d4b356018bf58a40676489389a7a","Bacteria",1,"Firmicutes",1,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.95,NA,0.39
"629","17b2780eb59ef0894562d7814db658ad","Bacteria",0.99,"Firmicutes",0.94,"Clostridia",0.91,"Clostridiales",0.9,NA,0.63,NA,0.2
"630","183dfbb305955371cb858d34a4876a05","Bacteria",1,"Bacteroidetes",1,"Bacteroidia",0.93,"Bacteroidales",0.93,"Prevotellaceae",0.88,"Prevotella",0.86
"631","2334c3776b1c6c39fca867a79be3d913","Bacteria",0.97,NA,0.27,NA,0.24,NA,0.23,NA,0.17,NA,0.17
"632","260bf7d5531275c278d0cbf7b4f8c094","Bacteria",0.97,NA,0.31,NA,0.31,NA,0.31,NA,0.31,NA,0.09
"633","2742946381af8cab8bdd9db5e784df58","Bacteria",0.99,"Firmicutes",0.91,"Clostridia",0.89,"Clostridiales",0.89,NA,0.76,NA,0.57
"634","2b3deb9f0acbbd60ba02f837a45799d5","Bacteria",1,"Firmicutes",0.95,"Negativicutes",0.94,"Selenomonadales",0.94,"Veillonellaceae",0.91,NA,0.25
"635","2c4e4d50544f711695eac566f7839183","Bacteria",1,NA,0.49,NA,0.46,NA,0.35,NA,0.35,NA,0.35
"636","337e0394aa340f00993ee4b25ff48c24","Bacteria",1,"Firmicutes",0.81,NA,0.74,NA,0.74,NA,0.6,NA,0.2
"637","350c925489762475d2b0008e45b91a95","Bacteria",1,"Bacteroidetes",0.98,NA,0.31,NA,0.31,NA,0.23,NA,0.18
"638","3bdbb49a2c3e98bdfc1e10ccaf1adc25","Bacteria",0.99,NA,0.48,NA,0.48,NA,0.48,NA,0.48,NA,0.48
"639","404f43a114ada2661aec9ba81cf0bf82","Bacteria",1,"Bacteroidetes",0.99,NA,0.4,NA,0.4,NA,0.16,NA,0.16
"640","41b3fc979b42d8e277bb8f9798704752","Bacteria",0.98,"Bacteroidetes",0.83,NA,0.63,NA,0.63,NA,0.24,NA,0.24
"641","468982714f2eb34a7c8df2f62cb55e8b","Bacteria",1,NA,0.17,NA,0.17,NA,0.17,NA,0.08,NA,0.07
"642","5b68721f78a956b425c39d289d691f80","Bacteria",0.99,"Bacteroidetes",0.95,NA,0.76,NA,0.76,NA,0.64,NA,0.55
"643","5c7da338b79aa667be5476669ec358e1","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.9,"Bacteroidales",0.9,"Prevotellaceae",0.84,NA,0.68
"644","5edf27b4673422e5b085fd2ef426d605","Bacteria",1,NA,0.72,NA,0.72,NA,0.2,NA,0.2,NA,0.18
"645","5f1e0c260e2222ed0ddd2b0bfafb974d","Bacteria",0.97,NA,0.5,NA,0.38,NA,0.38,NA,0.27,NA,0.06
"646","63ae9e5d20e74c084239071beb73f890","Bacteria",1,"Firmicutes",0.81,"Clostridia",0.8,NA,0.76,NA,0.38,NA,0.21
"647","658c91a65052ff317fc29a15d1afa1d8","Bacteria",1,NA,0.23,NA,0.23,NA,0.23,NA,0.23,NA,0.23
"648","664ebc7e84bf000331748f26ac320e80","Bacteria",0.98,"Bacteroidetes",0.93,"Bacteroidia",0.87,"Bacteroidales",0.87,"Porphyromonadaceae",0.84,NA,0.69
"649","690025f9ece2d18e0ec558fb652f9bf9","Bacteria",1,NA,0.24,NA,0.24,NA,0.24,NA,0.24,NA,0.24
"650","7457b84fd42a287388c607616fa9b496","Bacteria",0.99,NA,0.75,NA,0.66,NA,0.66,NA,0.17,NA,0.17
"651","752239d3a9e8858b4e178e97d45d6199","Bacteria",0.95,NA,0.52,NA,0.46,NA,0.46,NA,0.21,NA,0.17
"652","77be4fa80bf360060794329e02221cb0","Bacteria",0.99,"Bacteroidetes",0.92,"Bacteroidia",0.91,"Bacteroidales",0.91,NA,0.78,NA,0.4
"653","7fbec2da3ae4e14518f0e39c25897f5d","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.97,"Bacteroidales",0.97,"Prevotellaceae",0.94,"Prevotella",0.92
"654","8bfc6da831e5e8ddef579aeed452fe3f","Bacteria",1,NA,0.75,NA,0.73,NA,0.71,NA,0.26,NA,0.14
"655","912b1d98bb139574b7fdb0339c5397fb","Bacteria",0.96,NA,0.44,NA,0.35,NA,0.06,NA,0.06,NA,0.06
"656","9adc971c575c571260058e6abcd67884","Bacteria",0.98,"Bacteroidetes",0.87,NA,0.64,NA,0.64,NA,0.19,NA,0.19
"657","a6b8893e38638ed00aff0f2b8fad206d","Bacteria",0.96,NA,0.63,NA,0.51,NA,0.51,NA,0.12,NA,0.07
"658","a96d39383118873e22bc67527807444d","Bacteria",0.99,"Proteobacteria",0.8,NA,0.71,NA,0.44,NA,0.32,NA,0.22
"659","a99c2617ad33111dbfdcb9b056d39839","Bacteria",1,NA,0.71,NA,0.62,NA,0.61,NA,0.47,NA,0.3
"660","ab0f6aabb426907f0d02cf4abdbe74fd","Bacteria",0.99,NA,0.61,NA,0.34,NA,0.34,NA,0.27,NA,0.23
"661","aefb495b5f66e75257d06785b542b0af","Bacteria",0.98,NA,0.78,NA,0.6,NA,0.6,NA,0.55,NA,0.55
"662","b1106714b9c55a0efc03af62d7721a4b","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.92,"Ruminococcaceae",0.82,NA,0.41
"663","b286f54ac36ffa1e1c242512ca64a992","Bacteria",1,NA,0.69,NA,0.44,NA,0.44,NA,0.41,NA,0.23
"664","c02be41b44f92e76ec65ba0012821620","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.8,NA,0.39
"665","c04a96600a937f130597ca9615dd4502","Bacteria",1,NA,0.71,NA,0.63,NA,0.63,NA,0.5,NA,0.17
"666","c097f909412559ae9e8dad07ee0f5d2e","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.35
"667","c2f47cedd3acefbd52362fec3f87a4cd","Bacteria",0.99,"Firmicutes",0.91,"Clostridia",0.91,"Clostridiales",0.91,NA,0.57,NA,0.47
"668","c541124aed1e5b89ff290e9a1903b4cc","Bacteria",1,NA,0.73,NA,0.72,NA,0.72,NA,0.62,NA,0.3
"669","c86220a8235f5e96fa68bd0bf8238d5d","Bacteria",1,"Bacteroidetes",0.97,NA,0.23,NA,0.23,NA,0.14,NA,0.05
"670","cb1e4b266c00b32c98b0039020a3b77c","Bacteria",1,"Bacteroidetes",0.86,NA,0.66,NA,0.66,NA,0.38,NA,0.19
"671","cca247ef9ebe857aa98e0d59783b686b","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Lachnospiraceae",0.96,NA,0.27
"672","cdfcb5c2d815d86ad45bfa0775ba7ae7","Bacteria",1,NA,0.57,NA,0.47,NA,0.45,NA,0.21,NA,0.1
"673","ceec282126b37b5691df63b00f42ac54","Bacteria",0.98,"Bacteroidetes",0.91,NA,0.29,NA,0.29,NA,0.26,NA,0.22
"674","d4970ddcd7492efd80d53ceb149ec52d","Bacteria",1,NA,0.5,NA,0.41,NA,0.41,NA,0.17,NA,0.17
"675","d6fddd2b4941311265e80ba90b1c20e3","Bacteria",1,NA,0.56,NA,0.54,NA,0.53,NA,0.13,NA,0.05
"676","d81f2e967ac2cd7473371c78625d9d39","Bacteria",1,NA,0.54,NA,0.52,NA,0.52,NA,0.37,NA,0.37
"677","da1e06a499e4534fa14281eb40d25aae","Bacteria",0.98,"Bacteroidetes",0.95,NA,0.46,NA,0.46,NA,0.34,NA,0.34
"678","dcd85a7eea21e28682181724c783929e","Bacteria",0.97,NA,0.51,NA,0.44,NA,0.44,NA,0.09,NA,0.09
"679","e09099491b31328c0ccfbcf1328ae53c","Bacteria",1,NA,0.66,NA,0.63,NA,0.56,NA,0.4,NA,0.07
"680","e0bca5a5b37ffa48f85d0a41df3855ad","Bacteria",1,NA,0.61,NA,0.38,NA,0.38,NA,0.38,NA,0.27
"681","e616bbc32ad25561fecdd0eabe00ccaf","Bacteria",1,NA,0.63,NA,0.62,NA,0.62,NA,0.24,NA,0.24
"682","ec7260b0b29a25a2c2a649c26985ba77","Bacteria",1,"Bacteroidetes",0.93,NA,0.51,NA,0.51,NA,0.4,NA,0.28
"683","eeabe122ffa0b3bfd312de9d93cae7e9","Bacteria",1,"Bacteroidetes",0.93,NA,0.79,NA,0.79,NA,0.19,NA,0.19
"684","f34b93b0d64ecc7a443b5d0c5ef893b8","Bacteria",1,"Bacteroidetes",0.89,NA,0.71,NA,0.71,NA,0.64,NA,0.29
"685","f89c9ea3b7b7fcf3de0ddafc69424dfe","Bacteria",1,NA,0.78,NA,0.32,NA,0.32,NA,0.28,NA,0.14
"686","f8d1ff6c01f75ae227f3f4f67c03c82b","Bacteria",1,NA,0.52,NA,0.27,NA,0.27,NA,0.21,NA,0.06
"687","00defb8968e3a2c876d6843a0b7340a5","Bacteria",1,NA,0.75,NA,0.73,NA,0.7,NA,0.45,NA,0.14
"688","02312d34646425f17e2c8ce4ba56670f","Bacteria",1,"Bacteroidetes",0.96,NA,0.78,NA,0.78,NA,0.56,NA,0.13
"689","0682760d0fcf89d29f177e90f7b0aecc","Bacteria",1,"Bacteroidetes",0.9,NA,0.5,NA,0.5,NA,0.46,NA,0.28
"690","0a01b655f71da47c34d134482d747f43","Bacteria",0.98,NA,0.73,NA,0.65,NA,0.63,NA,0.13,NA,0.09
"691","0c290bc50a926c00f4feb32fb0377789","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.84,"Clostridiales",0.84,NA,0.71,NA,0.45
"692","194b87480ccbac325bb6f5d6776ce478","Bacteria",0.82,NA,0.12,NA,0.11,NA,0.1,NA,0.02,NA,0.01
"693","1a4226d8ad07c224d4bf8e7694de0c21","Bacteria",1,NA,0.32,NA,0.16,NA,0.1,NA,0.08,NA,0.08
"694","1c220a12cb9ff44c0d81113d06ca5dc3","Bacteria",0.99,"Bacteroidetes",0.85,NA,0.38,NA,0.38,NA,0.28,NA,0.03
"695","255871f486a6011b3faf93d92f6a35d8","Bacteria",1,"Firmicutes",0.83,"Clostridia",0.83,"Clostridiales",0.83,"Lachnospiraceae",0.8,NA,0.21
"696","255a20217f35927d9beda55fdb02b5de","Bacteria",1,"Bacteroidetes",0.93,NA,0.78,NA,0.78,NA,0.62,NA,0.45
"697","30d7df5de54ca309c20ccd4f272374ba","Bacteria",0.97,NA,0.41,NA,0.26,NA,0.17,NA,0.17,NA,0.07
"698","327eb7984d1f9161698c2ad6ffd5d2f9","Bacteria",0.9,NA,0.35,NA,0.35,NA,0.35,NA,0.19,NA,0.19
"699","32c9eb3e36e59f168c00199939c7f747","Bacteria",0.98,NA,0.63,NA,0.6,NA,0.56,NA,0.25,NA,0.1
